0094.jpg,133,440,197,440,197,455,133,455,Motorcycle
0094.jpg,198,440,242,440,242,455,198,455,History
0094.jpg,65,423,94,423,94,436,65,436,Take
0094.jpg,105,421,149,421,149,436,105,436,historic
0094.jpg,154,422,207,422,207,438,154,438,nostalgic
0094.jpg,275,20,285,20,285,81,275,81,videolog
0047.jpg,8,25,90,25,90,69,8,69,HESTON
0047.jpg,200,23,265,23,265,66,200,66,LOREN
0047.jpg,46,64,237,64,237,151,46,151,CID
#0047.jpg,107,30,176,30,176,67,107,67,EL
0047.jpg,55,1,132,1,132,14,55,14,GOLDEN
0047.jpg,138,0,223,0,223,14,138,14,CLASSICS
0003.jpg,156,247,314,247,314,274,156,274,SECRET
0003.jpg,209,274,332,274,332,299,209,299,LIES
0098.jpg,6,48,260,48,260,120,6,120,Gingerbread
0098.jpg,113,88,184,88,184,126,113,126,Man
0098.jpg,96,26,145,26,145,54,96,54,The
0098.jpg,24,439,74,439,74,453,24,453,ANDREW
0098.jpg,76,437,115,437,115,454,76,454,SACHS
0098.jpg,119,441,192,441,192,453,119,453,JACQUELINE
0098.jpg,192,440,238,440,238,454,192,454,CLARKE
0098.jpg,99,453,134,453,134,466,99,466,DAVID
0098.jpg,136,453,174,453,174,467,136,467,WOOD
0098.jpg,141,6,177,6,177,17,141,17,DAVID
0098.jpg,178,5,215,5,215,17,178,17,WOOD
0098.jpg,62,4,90,4,90,17,62,17,SEEN
0098.jpg,275,22,284,22,284,83,275,83,videolog
0063.jpg,144,11,250,11,250,219,144,219,JACK
0063.jpg,146,225,251,225,251,359,146,359,DEE
0063.jpg,145,370,186,370,186,392,145,392,LIVE
#0063.jpg,191,370,209,370,209,391,191,391,AT
0063.jpg,215,372,247,372,247,391,215,391,THE
0063.jpg,143,391,248,391,248,420,143,420,APOLLO
0090.jpg,16,353,73,353,73,378,16,378,SPECIAL
0090.jpg,74,352,115,352,115,378,74,378,FROM
0090.jpg,117,350,148,350,148,379,117,379,THE
0090.jpg,149,352,221,352,221,377,149,377,SPECTRUM
0090.jpg,164,6,208,6,208,17,164,17,CHANNEL
0042.jpg,68,121,126,121,126,139,68,139,START
#0042.jpg,129,119,154,119,154,140,129,140,TO
0042.jpg,159,119,212,119,212,141,159,141,READ
0042.jpg,27,14,109,14,109,40,27,40,LEARN
0042.jpg,118,14,182,14,182,39,118,39,WITH
0042.jpg,63,54,251,7,270,88,84,139,Sooty
0042.jpg,36,145,74,145,74,159,36,159,Learn
0042.jpg,101,145,142,145,142,159,101,159,basics
0042.jpg,161,146,213,146,213,160,161,160,reading
0042.jpg,53,158,86,158,86,174,53,174,have
0042.jpg,88,159,111,159,111,174,88,174,fun
0042.jpg,132,158,153,158,153,173,132,173,the
0042.jpg,156,160,192,160,192,174,156,174,same
0042.jpg,193,159,227,159,227,175,193,175,time
0042.jpg,286,21,297,21,297,82,286,82,videolog
0042.jpg,229,401,279,401,279,417,229,417,sooty
0046.jpg,118,51,168,51,168,63,118,63,BONDED
0046.jpg,189,52,232,52,232,62,189,62,BLOOD
0046.jpg,63,1,270,1,270,31,63,31,KRAYS
0046.jpg,4,0,63,0,63,15,4,15,THE
0046.jpg,9,340,50,340,50,354,9,354,WHEN
0046.jpg,52,341,99,341,99,354,52,354,PEOPLE
0046.jpg,101,341,126,341,126,354,101,354,ARE
0046.jpg,126,341,176,341,176,354,126,354,AFRAID
0046.jpg,196,341,225,341,225,354,196,354,YOU
0046.jpg,10,356,38,356,38,367,10,367,YOU
0046.jpg,39,355,67,355,67,367,39,367,CAN
0046.jpg,91,357,159,357,159,368,91,368,ANYTHING
0046.jpg,9,384,79,384,79,397,9,397,REMEMBER
0046.jpg,80,383,113,383,113,398,80,398,THAT
0046.jpg,281,21,290,21,290,82,281,82,videolog
0069.jpg,127,358,59,367,69,402,133,392,THE
0069.jpg,129,357,207,346,216,379,138,391,REAL
0069.jpg,20,404,258,368,266,404,28,438,GHOSTBUSTERS
0069.jpg,109,451,136,451,136,466,109,466,SEA
0069.jpg,136,448,185,448,185,466,136,466,FRIGHT
0069.jpg,48,465,133,465,133,484,48,484,ADVENTURES
0069.jpg,149,466,191,466,191,482,149,482,SLIME
0069.jpg,205,462,243,462,243,482,205,482,SPACE
0074.jpg,25,326,270,326,270,398,25,398,SCROOGE
0053.jpg,27,100,265,100,265,128,27,128,TREASURE
0053.jpg,64,83,219,83,219,107,64,107,NATIONAL
0053.jpg,33,33,163,33,163,51,33,51,NICOLAS
0053.jpg,181,36,251,36,251,50,181,50,CAGE
0006.jpg,42,71,259,71,259,113,42,113,RUPERT
0006.jpg,44,350,245,350,245,396,44,396,Christmas
0006.jpg,82,395,187,395,187,448,82,448,Video
0006.jpg,28,3,94,3,94,20,28,20,OVER
0006.jpg,144,4,214,4,214,20,144,20,HOUR
0006.jpg,77,62,134,62,134,75,77,75,FULLY
0006.jpg,136,61,222,61,222,77,136,77,ANIMATED
0048.jpg,23,53,259,53,259,95,23,95,THOMAS
0048.jpg,51,96,132,96,132,123,51,123,MAGIC
0048.jpg,135,94,257,94,257,122,135,122,RAILROAD
0048.jpg,65,413,121,413,121,430,65,430,WORLDS
0048.jpg,122,415,185,415,185,430,122,430,FAVOURITE
0048.jpg,188,411,226,411,226,431,188,431,TRAIN
0048.jpg,51,432,85,432,85,448,51,448,FIRST
0048.jpg,87,432,139,432,139,449,87,449,MAGICAL
0048.jpg,143,431,181,431,181,451,143,451,MOVIE
0048.jpg,183,432,254,432,254,448,183,448,ADVENTURE
0048.jpg,11,25,64,25,64,41,11,41,FONDA
0048.jpg,102,24,165,24,165,38,102,38,WILSON
0048.jpg,192,25,266,25,266,39,192,39,BALDWIN
0061.jpg,20,58,249,58,249,126,20,126,DREAM
0061.jpg,30,123,247,123,247,179,30,179,STREET
0061.jpg,43,210,141,210,141,249,43,249,Surprise
0061.jpg,145,209,246,209,246,249,145,249,Surprise
0061.jpg,106,451,155,451,155,472,106,472,Ages
0061.jpg,7,10,91,10,91,40,7,40,Imagination
0061.jpg,119,12,157,12,157,38,119,38,never
0061.jpg,157,11,191,11,191,38,157,38,been
0061.jpg,208,15,249,15,249,38,208,38,much
0061.jpg,250,14,274,14,274,37,250,37,fun
0068.jpg,169,101,205,101,205,119,169,119,HAVE
0068.jpg,206,102,235,102,235,119,206,119,FUN
0068.jpg,236,101,270,101,270,118,236,118,WITH
0068.jpg,270,100,334,100,334,119,270,119,NUMBER
0068.jpg,203,59,324,28,337,84,220,109,Sooty
0068.jpg,177,30,232,30,232,51,177,51,LEARN
0076.jpg,126,3,172,3,172,26,126,26,How
#0076.jpg,92,25,131,25,131,48,92,48,MY
0076.jpg,135,26,209,26,209,50,135,50,BODY
0076.jpg,119,48,183,48,183,71,119,71,Works
0076.jpg,97,76,147,76,147,92,97,92,ONCE
0076.jpg,150,77,202,77,202,91,150,91,UPON
0076.jpg,110,88,150,88,150,102,110,102,TIME
0076.jpg,173,89,207,89,207,103,173,103,LIFE
0022.jpg,18,80,102,80,102,105,18,105,CURSE
0022.jpg,21,106,136,106,136,128,21,128,PELADON
0022.jpg,158,39,244,39,244,68,158,68,DOCTOR
0022.jpg,146,65,258,65,258,112,146,112,WHO
0022.jpg,27,440,103,440,103,461,27,461,Starring
0022.jpg,105,438,149,438,149,461,105,461,JON
0022.jpg,152,437,242,437,242,462,152,462,PERTWEE
0022.jpg,281,22,293,22,293,87,281,87,videolog
0014.jpg,174,20,278,89,254,122,155,59,Gromit
0014.jpg,11,80,130,25,146,65,34,115,Wallace
0014.jpg,85,331,210,331,210,388,85,388,CLOSE
0014.jpg,84,385,208,385,208,438,84,438,SHAVE
0014.jpg,118,283,144,283,144,296,118,296,NICK
0014.jpg,145,284,185,284,185,298,145,298,PARKS
0014.jpg,53,11,114,11,114,26,53,26,Aardman
0014.jpg,115,9,184,9,184,29,115,29,Animations
0014.jpg,184,12,234,12,234,27,184,27,presents
